year,state,region,state_code,bank_type,sector,priority_classification,credit_crore
2024,Rajasthan,North,IN-RJ,Public Sector Banks,MSME,Priority,66.6
2024,Rajasthan,North,IN-RJ,Public Sector Banks,Housing,Priority,40.33
2024,Rajasthan,North,IN-RJ,Private Sector Banks,Agriculture,Priority,66.6
2024,Rajasthan,North,IN-RJ,Private Sector Banks,Manufacturing,Non-priority,84.2
2024,Rajasthan,North,IN-RJ,Private Sector Banks,Services,Non-priority,106.68
2024,Rajasthan,North,IN-RJ,Private Sector Banks,Retail Loans,Non-priority,76.12
2024,Rajasthan,North,IN-RJ,Private Sector Banks,MSME,Priority,52.28
2024,Rajasthan,North,IN-RJ,Private Sector Banks,Housing,Priority,31.27
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,Agriculture,Priority,15.52
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,Manufacturing,Non-priority,22.31
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,Services,Non-priority,25.35
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,Retail Loans,Non-priority,18.41
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,MSME,Priority,12.52
2024,Rajasthan,North,IN-RJ,Regional Rural Banks,Housing,Priority,8.35
2017,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,22.02
2017,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,28.22
2017,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,33.41
2017,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,23.64
2017,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,16.28
2017,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,10.3
2017,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,24.26
2017,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,32.57
2017,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,37.28
2017,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,26.83
2017,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,18.33
2017,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,13.1
2017,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,2.79
2017,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,4.02
2017,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,4.55
2017,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,3.47
2017,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,2.18
2017,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,1.39
2018,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,23.2
2018,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,29.31
2018,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,37.21
2018,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,28.02
2018,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,18.58
2018,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,12.16
2018,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,29.47
2018,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,36.73
2018,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,44.24
2018,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,31.61
2018,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,22.93
2018,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,13.82
2018,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,3.24
2018,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,4.28
2018,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,4.76
2018,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,3.53
2018,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,2.57
2018,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,1.65
2019,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,24.56
2019,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,36.18
2019,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,41.41
2019,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,29.14
2019,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,19.98
2019,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,12.74
2019,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,31.85
2019,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,46.21
2019,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,51.52
2019,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,39.48
2019,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,23.53
2019,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,15.81
2019,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,3.51
2019,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,4.39
2019,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,5.65
2019,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,4.05
2019,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,2.68
2019,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,1.65
2020,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,28.15
2020,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,38.04
2020,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,45.23
2020,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,31.24
2020,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,22.96
2020,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,13.81
2020,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,37.94
2020,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,48.03
2020,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,59.26
2020,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,38.55
2020,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,25.71
2020,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,18.51
2020,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,4.09
2020,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,5.52
2020,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,6.48
2020,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,4.75
2020,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,3.03
2020,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,2.19
2021,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,31.7
2021,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,40.32
2021,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,48.08
2021,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,36.55
2021,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,24.45
2021,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,15.67
2021,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,40.39
2021,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,53.79
2021,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,65.18
2021,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,42.25
2021,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,29.01
2021,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,19.78
2021,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,4.32
2021,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,5.54
2021,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,6.8
2021,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,4.97
2021,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,3.41
2021,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,2.16
2022,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,36.2
2022,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,45.83
2022,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,58.08
2022,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,40.61
2022,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,27.05
2022,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,17.94
2022,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,41.8
2022,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,58.04
2022,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,63.05
2022,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,46.44
2022,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,29.64
2022,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,20.9
2022,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,5.35
2022,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,7.3
2022,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,8.28
2022,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,6.34
2022,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,4.13
2022,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,2.76
2023,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,37.57
2023,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,51.6
2023,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,57.96
2023,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,44.43
2023,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,30.51
2023,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,19.04
2023,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,55.48
2023,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,67.54
2023,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,85.09
2023,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,58.1
2023,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,41.65
2023,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,27.04
2023,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,5.22
2023,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,6.93
2023,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,8.51
2023,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,6.28
2023,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,4.16
2023,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,2.82
2024,Telangana,South,IN-TG,Public Sector Banks,Agriculture,Priority,42.2
2024,Telangana,South,IN-TG,Public Sector Banks,Manufacturing,Non-priority,61.46
2024,Telangana,South,IN-TG,Public Sector Banks,Services,Non-priority,71.38
2024,Telangana,South,IN-TG,Public Sector Banks,Retail Loans,Non-priority,48.86
2024,Telangana,South,IN-TG,Public Sector Banks,MSME,Priority,32.6
2024,Telangana,South,IN-TG,Public Sector Banks,Housing,Priority,23.05
2024,Telangana,South,IN-TG,Private Sector Banks,Agriculture,Priority,58.6
2024,Telangana,South,IN-TG,Private Sector Banks,Manufacturing,Non-priority,72.48
2024,Telangana,South,IN-TG,Private Sector Banks,Services,Non-priority,90.32
2024,Telangana,South,IN-TG,Private Sector Banks,Retail Loans,Non-priority,67.97
2024,Telangana,South,IN-TG,Private Sector Banks,MSME,Priority,42.95
2024,Telangana,South,IN-TG,Private Sector Banks,Housing,Priority,29.29
2024,Telangana,South,IN-TG,Regional Rural Banks,Agriculture,Priority,6.58
2024,Telangana,South,IN-TG,Regional Rural Banks,Manufacturing,Non-priority,9.16
2024,Telangana,South,IN-TG,Regional Rural Banks,Services,Non-priority,10.73
2024,Telangana,South,IN-TG,Regional Rural Banks,Retail Loans,Non-priority,7.77
2024,Telangana,South,IN-TG,Regional Rural Banks,MSME,Priority,5.03
2024,Telangana,South,IN-TG,Regional Rural Banks,Housing,Priority,3.4
2017,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,20.9
2017,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,28.2
2017,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,30.69
2017,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,23.69
2017,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,14.5
2017,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,10.89
2017,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,13.57
2017,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,19.11
2017,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,21.94
2017,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,16.55
2017,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,11.24
2017,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,7.45
2017,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,3.82
2017,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,5.09
2017,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,6.34
2017,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,4.48
2017,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,2.91
2017,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,1.9
2018,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,24.98
2018,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,32.56
2018,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,38.42
2018,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,27.86
2018,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,18.37
2018,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,11.59
2018,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,17.97
2018,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,21.64
2018,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,25.75
2018,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,18.36
2018,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,13.05
2018,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,8.27
2018,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,4.51
2018,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,5.8
2018,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,7.43
2018,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,5.15
2018,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,3.7
2018,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,2.42
2019,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,27.46
2019,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,38.06
2019,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,43.29
2019,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,31.62
2019,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,20.54
2019,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,14.09
2019,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,19.35
2019,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,23.59
2019,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,29.96
2019,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,21.53
2019,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,13.7
2019,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,9.65
2019,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,5.1
2019,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,6.96
2019,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,7.65
2019,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,6.02
2019,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,3.63
2019,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,2.6
2020,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,32.01
2020,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,39.9
2020,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,45.92
2020,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,36.56
2020,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,22.42
2020,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,15.56
2020,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,21.77
2020,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,29.23
2020,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,35.83
2020,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,25.79
2020,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,15.61
2020,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,11.38
2020,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,5.65
2020,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,7.5
2020,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,9.47
2020,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,6.86
2020,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,4.54
2020,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,3.0
2021,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,33.88
2021,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,40.64
2021,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,53.11
2021,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,36.29
2021,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,23.98
2021,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,16.87
2021,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,23.69
2021,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,31.26
2021,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,38.85
2021,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,27.34
2021,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,18.01
2021,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,12.87
2021,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,6.31
2021,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,9.03
2021,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,10.84
2021,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,7.76
2021,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,4.96
2021,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,3.12
2022,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,35.9
2022,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,46.58
2022,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,55.8
2022,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,40.22
2022,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,28.59
2022,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,19.48
2022,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,27.67
2022,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,36.45
2022,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,40.11
2022,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,29.23
2022,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,19.93
2022,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,13.42
2022,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,7.19
2022,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,9.18
2022,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,12.17
2022,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,8.13
2022,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,5.63
2022,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,3.56
2023,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,39.63
2023,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,50.66
2023,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,61.69
2023,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,44.21
2023,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,29.62
2023,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,20.0
2023,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,30.41
2023,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,35.95
2023,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,45.18
2023,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,33.8
2023,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,20.68
2023,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,14.65
2023,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,7.78
2023,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,9.64
2023,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,11.82
2023,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,8.77
2023,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,5.52
2023,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,3.71
2024,Kerala,South,IN-KL,Public Sector Banks,Agriculture,Priority,47.16
2024,Kerala,South,IN-KL,Public Sector Banks,Manufacturing,Non-priority,59.04
2024,Kerala,South,IN-KL,Public Sector Banks,Services,Non-priority,71.27
2024,Kerala,South,IN-KL,Public Sector Banks,Retail Loans,Non-priority,51.26
2024,Kerala,South,IN-KL,Public Sector Banks,MSME,Priority,32.27
2024,Kerala,South,IN-KL,Public Sector Banks,Housing,Priority,22.61
2024,Kerala,South,IN-KL,Private Sector Banks,Agriculture,Priority,36.96
2024,Kerala,South,IN-KL,Private Sector Banks,Manufacturing,Non-priority,47.99
2024,Kerala,South,IN-KL,Private Sector Banks,Services,Non-priority,56.28
2024,Kerala,South,IN-KL,Private Sector Banks,Retail Loans,Non-priority,37.99
2024,Kerala,South,IN-KL,Private Sector Banks,MSME,Priority,26.26
2024,Kerala,South,IN-KL,Private Sector Banks,Housing,Priority,16.79
2024,Kerala,South,IN-KL,Regional Rural Banks,Agriculture,Priority,10.19
2024,Kerala,South,IN-KL,Regional Rural Banks,Manufacturing,Non-priority,11.87
2024,Kerala,South,IN-KL,Regional Rural Banks,Services,Non-priority,14.96
2024,Kerala,South,IN-KL,Regional Rural Banks,Retail Loans,Non-priority,11.35
2024,Kerala,South,IN-KL,Regional Rural Banks,MSME,Priority,7.53
2024,Kerala,South,IN-KL,Regional Rural Banks,Housing,Priority,5.13
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,35.08
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,47.1
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,56.33
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,37.91
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,26.29
2017,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,17.48
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,25.39
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,33.59
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,39.94
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,29.5
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,18.42
2017,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,11.92
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,6.42
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,8.08
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,9.99
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,6.68
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,4.51
2017,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,2.98
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,44.25
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,53.12
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,66.17
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,48.38
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,28.79
2018,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,19.68
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,27.35
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,31.66
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Services,Non-priority,41.32
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Retail Loans,Non-priority,28.51
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,MSME,Priority,18.58
2018,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Housing,Priority,12.35
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Agriculture,Priority,7.33
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Manufacturing,Non-priority,9.89
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Services,Non-priority,11.66
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Retail Loans,Non-priority,7.97
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,MSME,Priority,5.51
2018,Madhya Pradesh,Central,IN-MP,Regional Rural Banks,Housing,Priority,3.7
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Agriculture,Priority,44.11
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Manufacturing,Non-priority,52.54
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Services,Non-priority,63.32
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Retail Loans,Non-priority,44.22
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,MSME,Priority,33.03
2019,Madhya Pradesh,Central,IN-MP,Public Sector Banks,Housing,Priority,21.81
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Agriculture,Priority,34.47
2019,Madhya Pradesh,Central,IN-MP,Private Sector Banks,Manufacturing,Non-priority,46.16
